kingdom,phylum,majorGroup,class,order,family_PHY,family_WFO,genus_PHY,genus_WFO,specificEpithet,sciname_IN_WFO,sciname_IN_Phylogeny,tipLabel,IN_Phylogeny,Imputed,sciname_IN_DIAZ,sciname_IN_BIEN,Woodiness,growth_form,leaf_type,leaf_area,Nmass,LMA,plant_height,diaspore_mass,SSD_observed,LDMC,SSD_imputed,SSD_combined
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Solidago,Solidago,speciosa,Solidago speciosa,Solidago speciosa,Solidago_speciosa,1,NO,Solidago speciosa,Solidago speciosa,non-woody,herbaceous non-graminoid,broadleaved,2350.75762182429,16.510101488181874,71.13114345819947,1.1448179937611787,0.2449,0.293610494262817,0.2949370293003967,0.2511944931293974,0.2542299285783561
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Sonchus,Sonchus,arvensis,Sonchus arvensis,Sonchus arvensis,Sonchus_arvensis,1,NO,Sonchus arvensis,Sonchus arvensis,non-woody,herbaceous non-graminoid,broadleaved,3014.33,22.619550421278745,46.4623242,0.923438167,0.6611,0.19465249614501273,0.119334766,0.158401418,0.158401418
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Sorghastrum,Sorghastrum,nutans,Sorghastrum nutans,Sorghastrum nutans,Sorghastrum_nutans,1,NO,Sorghastrum nutans,Sorghastrum nutans,non-woody,herbaceous graminoid,broadleaved,1393.18,12.85095579,63.77797131,1.23708092,1.6951,0.351484641,0.3744672037497824,0.33634797209629186,0.351484641
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Sporobolus,Sporobolus,michauxianus,Sporobolus michauxianus,Sporobolus michauxianus,Sporobolus_michauxianus,1,NO,NA,Sporobolus michauxianus,non-woody,herbaceous graminoid,broadleaved,906.1947861729227,16.345751757437924,57.07424745384558,0.850067192606744,2.2825586821781405,0.3437261686150478,0.32582342474709514,0.2896213159615052,0.29297776776635154
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Spiraea,Spiraea,alba,Spiraea alba,Spiraea alba,Spiraea_alba,1,NO,Spiraea alba,Spiraea alba,woody,shrub,broadleaved,3534.25,16.53376834,74.09556554,1.118168413,0.545,0.42130541042022235,0.36921251630565177,0.3287235046688093,0.3859628753337286
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Spiraea,Spiraea,tomentosa,Spiraea tomentosa,Spiraea tomentosa,Spiraea_tomentosa,1,NO,Spiraea tomentosa,Spiraea tomentosa,woody,shrub,broadleaved,225,19.39725961,67.35996587,1.347219359,0.41,0.39446758699400014,0.3645666648653661,0.31863637812438056,0.36095550266931165
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Sporobolus,Sporobolus,cryptandrus,Sporobolus cryptandrus,Sporobolus cryptandrus,Sporobolus_cryptandrus,1,NO,Sporobolus cryptandrus,Sporobolus cryptandrus,non-woody,herbaceous graminoid,broadleaved,954.8,12.85275457,55.5247085,0.91,0.0957,0.34008561742968635,0.33924248689451614,0.3024661710681039,0.3037570511533029
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Sporobolus,Sporobolus,heterolepis,Sporobolus heterolepis,Sporobolus heterolepis,Sporobolus_heterolepis,1,NO,Sporobolus heterolepis,Sporobolus heterolepis,non-woody,herbaceous graminoid,broadleaved,512.45,9.68,58.4906211,0.7,1.0268,0.3808215609143529,0.40711195,0.364205412,0.364205412
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Lamiaceae,Lamiaceae,Stachys,Stachys,palustris,Stachys palustris,Stachys palustris,Stachys_palustris,1,NO,Stachys palustris,Stachys palustris,non-woody,herbaceous non-graminoid,broadleaved,937.13,25,40.62739931,0.553756519,1.0986,0.19431253233562382,0.179722008,0.190044332,0.190044332
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Lamiaceae,Lamiaceae,Stachys,Stachys,tenuifolia,Stachys tenuifolia,Stachys tenuifolia,Stachys_tenuifolia,1,NO,Stachys tenuifolia,Stachys tenuifolia,non-woody,herbaceous non-graminoid,broadleaved,1078.35,18.585449757427757,57.8132004,0.183144534,1.0829,0.3152629719846768,0.317058556,0.262008683,0.262008683
